787,785,0,0,2
788,790,0,0,0
789,787,0,0,0
790,792,0,0,0
791,789,0,0,0
792,794,0,0,0
793,791,0,0,0
794,796,0,0,0
795,793,0,0,0
796,798,0,0,0
797,795,0,0,0
798,800,0,0,0
799,797,0,0,0
800,802,0,0,0
801,799,0,0,0
802,804,0,0,0
803,801,0,0,0
804,806,0,0,0
805,803,0,0,0
806,808,0,0,0
807,805,0,0,0
808,810,0,0,0
809,807,0,0,0
810,812,0,0,0
811,809,0,0,0
813,811,0,0,0
