12,107,108,2,1600,616,616,-1,-1,47513,47615,46800,46902
13,108,107,2,1600,-1,-1,752,752,47616,47718,46903,47005
12,108,109,3,1900,617,617,753,753,47719,47821,47006,47108
13,109,108,3,1900,618,618,754,754,47822,47924,47109,47211
12,109,110,3,1800,619,619,755,755,47925,48027,47212,47314
13,110,109,3,1800,620,620,756,756,48028,48130,47315,47417
12,110,111,3,500,621,621,757,757,48131,48233,47418,47520
13,111,110,3,500,622,622,758,758,48234,48336,47521,47623
12,111,112,2,2300,623,623,759,759,48337,48439,47624,47726
13,112,111,2,2300,624,624,760,760,48440,48542,47727,47829
12,112,113,2,1100,625,625,761,761,48543,48645,47830,47932
13,113,112,2,1100,626,626,762,762,48646,48748,47933,48035
12,113,114,2,1600,627,629,763,763,48749,48851,48036,48138
13,114,113,2,1600,630,630,764,766,48852,48954,48139,48241
12,114,115,2,1000,631,631,767,769,48955,49168,48242,48446
29,114,266,3,1100,632,632,770,772,49169,49289,48447,48549
28,114,267,2,1500,633,633,773,775,49290,49388,48550,48654
13,115,114,2,1000,634,636,776,776,49389,49602,48655,48859
12,115,116,3,700,637,637,777,777,49603,49816,48860,49064
13,116,115,3,700,638,638,778,778,49817,50030,49065,49269
12,116,117,2,1000,639,639,779,779,50031,50244,49270,49474
13,117,116,2,1000,640,640,780,780,50245,50458,49475,49679
12,117,118,2,900,641,641,781,781,50459,50672,49680,49884
13,118,117,2,900,642,642,782,782,50673,50886,49885,50089
12,118,119,3,1100,643,643,783,783,50887,51100,50090,50294
13,119,118,3,1100,644,644,784,784,51101,51314,50295,50499
12,119,120,2,1400,645,645,785,785,51315,51528,50500,50704
13,120,119,2,1400,646,646,786,786,51529,51742,50705,50909
12,120,121,2,900,647,647,787,787,51743,51956,50910,51114
13,121,120,2,900,648,648,788,788,51957,52170,51115,51319
12,121,122,3,900,649,649,789,789,52171,52384,51320,51524
12,122,42,2,1000,650,656,790,790,52385,52598,51525,51729
13,122,121,3,900,657,657,791,791,52599,52812,51730,51934
13,123,42,3,1000,658,664,792,792,52813,53026,51935,52139
12,123,90,2,900,665,667,793,793,53027,53240,52140,52344
13,124,90,3,1000,668,670,794,794,53241,53454,52345,52549
12,124,125,2,1400,671,671,795,795,53455,53668,52550,52754
13,125,124,2,1400,672,672,796,796,53669,53882,52755,52959
12,125,126,3,1200,673,675,797,797,53883,54096,52960,53164
13,126,125,3,1200,676,676,798,800,54097,54310,53165,53369
12,126,127,2,1400,677,677,801,803,54311,54524,53370,53574
15,126,136,3,1400,678,678,804,806,54525,54723,53575,53775
14,126,137,2,1100,679,679,807,809,54724,54924,53776,53976
13,127,126,2,1400,680,682,810,810,54925,55138,53977,54181
12,127,128,3,1600,683,683,811,811,55139,55352,54182,54386
13,128,127,3,1600,684,684,812,812,55353,55566,54387,54591
12,128,129,2,800,685,685,813,813,55567,55669,54592,54694
13,129,128,2,800,686,686,814,814,55670,55772,54695,54797
12,129,130,2,1300,687,687,815,815,55773,55875,54798,54900
13,130,129,2,1300,688,688,816,816,55876,55978,54901,55003
12,130,131,2,1200,689,689,817,817,55979,56081,55004,55106
13,131,130,2,1200,690,690,818,818,56082,56184,55107,55209
12,131,132,2,1500,691,696,819,819,56185,56287,55210,55312
13,132,131,2,1500,697,697,820,825,56288,56390,55313,55415
17,132,165,4,2000,698,698,826,831,56391,56510,55416,55513
16,132,166,2,1100,699,699,832,837,56511,56749,55514,55708
25,132,233,5,3000,700,700,838,841,56750,56847,55709,55779
27,132,233,5,3000,701,701,842,845,56848,56944,55780,55849
24,132,234,3,2000,702,702,846,849,56945,57046,55850,55923
26,132,234,3,2000,703,703,850,853,57047,57147,55924,55996
14,133,45,3,1500,704,708,-1,-1,57148,57348,55997,56197
15,134,45,2,1200,709,713,854,854,57349,57547,56198,56398
14,134,135,3,1500,714,714,855,855,57548,57748,56399,56599
15,135,134,3,1500,715,715,856,856,57749,57947,56600,56800
14,135,136,2,1700,716,716,857,857,57948,58148,56801,57001
14,136,126,3,1400,717,719,858,858,58149,58349,57002,57202
15,136,135,2,1700,720,720,859,859,58350,58548,57203,57403
15,137,126,2,1100,721,723,860,860,58549,58747,57404,57604
14,137,138,2,1100,724,726,861,861,58748,58948,57605,57805
15,138,137,2,1100,727,727,862,864,58949,59147,57806,58006
14,138,139,2,1100,728,728,865,867,59148,59348,58007,58207
17,138,167,2,800,729,729,868,870,59349,59587,58208,58402
16,138,168,2,900,730,730,871,873,59588,59826,58403,58597
